year_code,quarter_code,commercial_district_code,commercial_district_name,monthly_average_income_amount,expenditure_total_amount
2021,1,3110893,관악소방서(문영여고),2877204.0,129087528.0
2021,1,3110895,샤로수길,3081700.0,5004066746.0
2021,1,3110896,관악우성아파트,2878854.0,176613792.0
2021,1,3110897,서울대입구역 8번,2439413.0,2341624487.0
2021,1,3110899,낙성대역 5번(관악중학교),2690915.0,1514834392.0
2021,1,3110900,낙성대역 1번(관악구민 종합체육센터),2629438.0,2559831428.0
2021,1,3110901,인헌고등학교(인헌중학교),2558159.0,3411268029.0
2021,1,3110902,사당역 4번,3061421.0,4912961309.0
2021,1,3110903,방배아이파크아파트,3686493.0,1903393564.0
2021,1,3110904,이수역 5번,3462900.0,636487484.0
2021,1,3110905,방배노인종합복지관(이수중학교),3424075.0,1839041773.0
2021,1,3110906,서문여고,3482282.0,452922873.0
2021,1,3110907,방배초등학교,3449178.0,1682625380.0
2021,1,3110908,구반포역,4982627.0,90005054.0
2021,1,3110910,내방역 5번,3385435.0,1471456945.0
2021,1,3110912,방배동사이길,3268887.0,226217994.0
2021,1,3110913,방현초등학교(방배119안전센터),3166166.0,2505897430.0
2021,1,3110915,서래초등학교,5751255.0,1095133431.0
2021,1,3110916,내방역 4번,3352725.0,2268255804.0
2021,1,3110917,서초소방서,5677159.0,687624467.0
2021,1,3110918,방배역 3번,3465227.0,1612914452.0
2021,1,3110919,내방역 8번,4874702.0,1877420052.0
2021,1,3110921,서울프랑스학교,4485642.0,859708712.0
2021,1,3110922,내방역 1번,3592703.0,1487897105.0
2021,1,3110924,반포4동주민센터(몽마르뜨공원),4583778.0,1759224731.0
2021,1,3110925,서초중학교,4435554.0,1594475492.0
2021,1,3110926,신중초등학교,4234872.0,2179965263.0
2021,1,3110929,남부터미널역 1번,4363260.0,2709475123.0
2021,1,3110930,서초동성당,4727095.0,1112781483.0
2021,1,3110931,삼성전자서울R&D(서울우면초등학교),4196627.0,154085568.0
2021,1,3110932,서울시인재개발원,3993368.0,389504227.0
2021,1,3110934,우면주공아파트,3765296.0,1477357950.0
2021,1,3110935,한전아트센터,4239665.0,381275492.0
2021,1,3110936,더케이호텔(양재리본타워2단지아파트),3486004.0,623519126.0
2021,1,3110939,양재역 8번(양재동우체국),3741400.0,3729953536.0
2021,1,3110940,양재근린공원(양재2동주민센터),3701200.0,774789640.0
2021,1,3110942,염곡동 구룡사(포이동성당),3199704.0,5023800209.0
2021,1,3110943,법제교육센터(버들어린이공원),3221478.0,1151902294.0
2021,1,3110945,본마을노인복지센터(서초구립내곡도서관),2986200.0,320171634.0
2021,1,3110947,청계산입구역 2번(내곡동주민센터),2966179.0,349773953.0
2021,1,3110949,한남IC,4000404.0,337670218.0
2021,1,3110951,신사은행나무공원,2857685.0,545918532.0
2021,1,3110952,논현목련공원,2526010.0,531557003.0
2021,1,3110953,학동근린공원,4411876.0,1004338360.0
2021,1,3110954,국기원,3686966.0,521453085.0
2021,1,3110955,논현초등학교,2909460.0,4481561126.0
2021,1,3110956,언주역 8번,3979369.0,703749157.0
2021,1,3110957,언북중학교,3496418.0,1591782820.0
2021,1,3110958,역삼역 4번,4118470.0,1067915396.0
2021,1,3110959,신구중학교,4291696.0,292962061.0
2021,1,3110961,언주역 3번,3318129.0,1444220522.0
2021,1,3110966,논현2동주민센터,3320931.0,1812934729.0
2021,1,3110967,역삼역 8번,3201729.0,924042436.0
2021,1,3110968,강남구청역 2번,3618495.0,466605525.0
2021,1,3110969,베르사이유1아파트,3841049.0,964238180.0
2021,1,3110970,학동초등학교,3665398.0,823164325.0
2021,1,3110971,선정릉역 4번,3432046.0,3043232760.0
2021,1,3110972,강남세브란스병원미래의학연구센터,3347336.0,1056500384.0
2021,1,3110973,강남구청역 4번,4766183.0,1313670201.0
2021,1,3110974,언주중학교,3948337.0,936652373.0
2021,1,3110975,매봉역 1번,4853527.0,539131517.0
2021,1,3110976,언북초등학교,3250531.0,1119489213.0
2021,1,3110979,청담초등학교,6473963.0,770567910.0
2021,1,3110980,개포지구대옆,3416945.0,1203372074.0
2021,1,3110981,국악고교사거리,3081543.0,895864770.0
2021,1,3110982,강남구보훈회관,3414974.0,499785342.0
2021,1,3110983,국립국악고등학교,3193015.0,989441993.0
2021,1,3110984,포이초등학교(개포목련어린이공원),3091267.0,1995713025.0
2021,1,3110988,청담역 3번,5174023.0,842352089.0
2021,1,3110989,대치동아우편취급국,3616235.0,1239122785.0
2021,1,3110992,도곡초등학교,4023815.0,3923283050.0
2021,1,3110994,개포고등학교,3250126.0,402347163.0
2021,1,3110995,봉은사역 4번,4803891.0,1661967619.0
2021,1,3110996,대치2동주민센터,4949880.0,1301041080.0
2021,1,3110997,대청초등학교,3135357.0,7111260999.0
2021,1,3110999,윗방죽마을공원,3614875.0,798255194.0
2021,1,3111001,아래방죽마을공원(율현초등학교),3838800.0,386417722.0
2021,1,3111003,삼전역 4번,3010887.0,6139320585.0
2021,1,3111004,삼전역 1번,2950854.0,5765259867.0
2021,1,3111005,삼전역 3번,2835826.0,4862862549.0
2021,1,3111006,석촌고분역 1번,2800884.0,5506856090.0
2021,1,3111007,석촌고분역 4번,2717569.0,4910763463.0
2021,1,3111008,석촌고분역 3번,2718031.0,2914259077.0
2021,1,3111009,송파책박물관,2627831.0,604549258.0
2021,1,3111010,석촌역 7번,2937323.0,5660251475.0
2021,1,3111011,잠실나루역,6025078.0,151641866.0
2021,1,3111012,석촌역 6번,2840529.0,3361106406.0
2021,1,3111013,송파나루역 1번(송리단길),3194188.0,5156025642.0
2021,1,3111014,송파나루역 2번,2793952.0,1995353597.0
2021,1,3111015,석촌역 3번,2898321.0,5655210774.0
2021,1,3111016,송파역 2번,2867597.0,1978573009.0
2021,1,3111017,송파나루역 3번,2632906.0,714136891.0
2021,1,3111019,한성백제역 3번,2992773.0,5013306316.0
2021,1,3111020,방이동고분군(방산고등학교),2888541.0,486915209.0
2021,1,3111021,방이역 4번,3430269.0,5276061066.0
2021,1,3111022,석촌중학교(방이육교),2871319.0,1401174672.0
2021,1,3111023,문정역 1번,2812677.0,1412671274.0
2021,1,3111024,경찰병원역 4번(건너말공원),2606588.0,951223319.0
2021,1,3111025,경찰병원역 3번,2784032.0,1830841310.0
2021,1,3111026,문정역 2번,3087081.0,2402968443.0
2021,1,3111027,문정초등학교,2676663.0,2992285256.0
2021,1,3111028,문현중학교(장지역 1번),2686383.0,784923404.0
2021,1,3111029,오금역 4번,2822499.0,554488670.0
2021,1,3111030,방이역 2번,3000885.0,1130415031.0
2021,1,3111031,장지동주민센터(한림연예예술고교),2725972.0,1496056598.0
2021,1,3111032,방이역 1번,3939605.0,995113809.0
2021,1,3111033,문정동성당,2569823.0,345779686.0
2021,1,3111034,오동나무공원(송파레미니스1단지),2809122.0,2110300758.0
2021,1,3111035,오금공원(오주중학교),2892275.0,1922741796.0
2021,1,3111036,투구봉어린이공원,2688489.0,634383625.0
2021,1,3111037,Sh수협은행 오금동금융센터(아랫말어린이공원),2538907.0,411760299.0
2021,1,3111038,보인중학교,2472370.0,1476944882.0
2021,1,3111039,벌말어린이공원,2442242.0,1261413488.0
2021,1,3111040,거여초등학교,2334060.0,1245058042.0
2021,1,3111042,거여역 1번(거여공원),2424963.0,2441133871.0
2021,1,3111043,마천공원,2338425.0,1565296585.0
2021,1,3111044,남천초등학교,2265814.0,1818456929.0
2021,1,3111045,개미어린이공원,2316169.0,655126763.0
2021,1,3111046,마천역(마천초등학교),2377003.0,4201072204.0
2021,1,3111047,마천1치안센터,2158584.0,1241557566.0
2021,1,3111049,천호지구대(천호동자전거거리),2602192.0,2162669920.0
2021,1,3111051,천호역 6번,2721844.0,2658757815.0
2021,1,3111052,암사역 3번(천호동자전거거리),2583404.0,2599527301.0
2021,1,3111053,성내천어린이공원(하니사랑길),3336448.0,2852225329.0
2021,1,3111054,암사역 4번(삼성광나루아파트),2819294.0,239946954.0
2021,1,3111055,선사초등학교,2224020.0,133078748.0
2021,1,3111056,천호태영아파트,2999948.0,251223247.0
2021,1,3111057,천호공원(해공체육문화센터),2331103.0,2072699236.0
2021,1,3111058,성내중학교,2645223.0,972043874.0
2021,1,3111059,강동역 4번(강풀만화거리),2677083.0,5068426287.0
2021,1,3111060,암사역 2번(서울강동초등학교),2524486.0,4432980578.0
2021,1,3111061,암사역 1번,2459494.0,4871072059.0
2021,1,3111062,둔촌동역 3번(성내3동주민센터),3207799.0,1925893019.0
2021,1,3111063,강동구립 천호도서관,2580210.0,2679162346.0
2021,1,3111064,둔촌동역 4번,2697890.0,1529680999.0
2021,1,3111065,천일초등학교,2210681.0,1107618761.0
2021,1,3111066,암사동성당(효정하나플러스아파트),2361537.0,2449094040.0
2021,1,3111067,강동구립성내도서관,2817643.0,4977078933.0
2021,1,3111068,강동성심병원,4788166.0,155431072.0
2021,1,3111069,천호1동주민센터,2228507.0,1995547132.0
2021,1,3111070,천호초등학교,2251667.0,1349568900.0
2021,1,3111071,천동초등학교,2471344.0,779450446.0
2021,1,3111072,굽은다리역 1번(십자성마을),2611382.0,3705942314.0
2021,1,3111073,둔촌동역 1번(한산중학교),2850575.0,3738670753.0
2021,1,3111074,명일역 1번,2845342.0,1208234536.0
2021,1,3111075,굽은다리역 2번,2410851.0,2018920300.0
2021,1,3111076,둔촌2동주민센터,2636819.0,828796978.0
2021,1,3111077,길동주민센터(강동도서관),2685467.0,5572994071.0
2021,1,3111078,굽은다리역 4번,2504206.0,4768847295.0
2021,1,3111079,둔촌고등학교(둔촌중학교),2888413.0,1315654665.0
2021,1,3111080,굽은다리역 3번,3126674.0,1294837113.0
2021,1,3111082,중앙보훈병원,3143382.0,502756843.0
2021,1,3111083,GS강동자이아파트,2477638.0,1812225212.0
2021,1,3111084,길동신동아아파트,3107791.0,480653213.0
2021,1,3111085,묘곡초등학교(고덕아이파크아파트),2558553.0,5007325425.0
2021,1,3111086,한영중고,2851749.0,1264810182.0
2021,1,3111087,고덕중학교(고덕2동주민센터),2493823.0,995226881.0
2021,1,3111088,고덕동성당,2369104.0,941528487.0
2021,1,3111089,상일여고(상일초등학교),2456725.0,1310650750.0
2021,2,3110001,이북5도청사,4354652.0,520427635.0
2021,2,3110002,독립문역 1번,3463885.0,232465205.0
2021,2,3110003,세검정초등학교,3474789.0,1349699230.0
2021,2,3110004,대신고등학교,2644953.0,712772785.0
2021,2,3110005,세검정,3768541.0,884701599.0
2021,2,3110006,부암동주민센터,3963935.0,267177363.0
2021,2,3110007,사직공원(한국사회과학도서관),2770422.0,1357989746.0
2021,2,3110008,배화여자대학교(박노수미술관),3443668.0,2746062777.0
2021,2,3110009,자하문터널,3702978.0,982492942.0
2021,2,3110010,평창동서측,4492856.0,2243586695.0
2021,2,3110012,성곡미술관,5448355.0,1224738411.0
2021,2,3110014,경복고등학교,5290159.0,246628270.0
2021,2,3110016,평창동동측,4884771.0,1635958594.0
2021,2,3110017,정독도서관,3978549.0,488287266.0
2021,2,3110018,중앙고등학교,3430192.0,1569319603.0
2021,2,3110020,서울국제고등학교,2736810.0,1893277180.0
2021,2,3110021,성균관대학교,2902668.0,1062083531.0
2021,2,3110022,경신고등학교,3478003.0,879563907.0
2021,2,3110023,서울대병원,3548230.0,430124011.0
2021,2,3110024,혜회동주민센터,3655720.0,526235130.0
2021,2,3110025,충신시장옆,2770370.0,232818153.0
2021,2,3110027,혜화역 1번,2786575.0,1443674534.0
2021,2,3110028,이화달팽이길,2461097.0,2099016363.0
2021,2,3110029,동대문역 1번,2098071.0,2352986552.0
2021,2,3110030,동대문역 3번,2376672.0,202754119.0
2021,2,3110031,창신역 1번,2216896.0,173868489.0
2021,2,3110033,창신역 4번,2207936.0,771111000.0
2021,2,3110035,동묘앞역 2번,2251484.0,1867544638.0
2021,2,3110036,동묘앞역 3번,2674433.0,173906013.0
2021,2,3110037,신설동역 12번,2191167.0,969598430.0
2021,2,3110039,회현역 1번,1988593.0,57559772.0
2021,2,3110040,중구회현체육센터(정화예술대남산캠퍼스),2645687.0,1230137661.0
2021,2,3110041,남산케이블카,2435163.0,597007525.0
2021,2,3110042,남산골공원옆,3232386.0,1228216215.0
2021,2,3110043,충무초등학교,2824585.0,1564568535.0
2021,2,3110045,동대문역사문화공원역 5번,2461667.0,354161658.0
2021,2,3110047,다산성곽길,2759072.0,1195911920.0
2021,2,3110048,장충동주민센터,2981152.0,1413011253.0
2021,2,3110049,장충단 고개,2908231.0,1079848128.0
2021,2,3110050,약수역 7번,2710670.0,793450199.0
2021,2,3110051,한양공고앞 교차로,2461144.0,667566496.0
2021,2,3110052,장충초등학교,2404238.0,797341566.0
2021,2,3110053,청구역 1번,2240230.0,975466676.0
2021,2,3110054,청구역 3번,3171413.0,2007417767.0
2021,2,3110055,황학동벼룩시장,2774287.0,183778794.0
2021,2,3110056,신당역 3번,2376257.0,2345870071.0
2021,2,3110057,황학코아루아파트,3108300.0,995897832.0
2021,2,3110058,성심여자고등학교,2911566.0,2194575007.0
2021,2,3110059,새남터성지,3266131.0,1460700558.0
2021,2,3110060,효창공원앞역 6번,2822548.0,1779795689.0
2021,2,3110061,효창동주민센터,2979262.0,2000862980.0
2021,2,3110062,한강로동땡땡거리(은행나무길),2774795.0,776318976.0
2021,2,3110063,효창공원앞역 5번,3009124.0,1162886145.0
2021,2,3110064,효창공원앞역 2번,3243655.0,1617004489.0
2021,2,3110065,남정초등학교,2695366.0,115479057.0
2021,2,3110066,서울역 15번,2448662.0,1451433018.0
2021,2,3110067,배문고등학교,2637062.0,4042325194.0
2021,2,3110068,남영역 1번,3433048.0,1394945162.0
2021,2,3110069,숙대입구,2684434.0,2091408330.0
2021,2,3110070,용산세무서,3782576.0,126079583.0
2021,2,3110071,한강미주맨션아파트,5482498.0,160286532.0
2021,2,3110073,삼각지역 3번,3647990.0,171521415.0
2021,2,3110074,서울역 12번,2756400.0,1534781017.0
2021,2,3110075,숙대입구역 1번,2703737.0,1617334839.0
2021,2,3110077,삼광초등학교,2851272.0,701686243.0
2021,2,3110078,이촌동점보아파트,6369714.0,280907628.0
2021,2,3110079,후암동주민센터,3120023.0,5816513606.0
2021,2,3110080,해방촌예술마을,2584702.0,1988754967.0
2021,2,3110081,해방촌 남동측,2556761.0,1722026054.0
2021,2,3110082,용산구청,2938264.0,793578005.0
2021,2,3110083,서빙고역 1번,2562932.0,458293529.0
2021,2,3110084,경리단길북측,2766235.0,1886525027.0
2021,2,3110085,경리단길남측,2990558.0,2188939195.0
2021,2,3110087,이태원엔틱가구거리,2513895.0,738082090.0
2021,2,3110088,오산고등학교,2872106.0,1192315963.0
2021,2,3110089,서빙고동주민센터,2677303.0,1615979283.0
2021,2,3110090,한국폴리텍대학서울정수캠퍼스,3058691.0,1346925170.0
2021,2,3110092,NH농협은행 보광동지점,2468307.0,1781029608.0
2021,2,3110093,우사단길,2777443.0,3403698511.0
2021,2,3110095,한강진역 3번,4339790.0,1514634303.0
2021,2,3110096,한남힐사이드아파트,3453789.0,694524729.0
2021,2,3110098,서울독일학교,3218904.0,237450148.0
2021,2,3110099,유엔빌리지길,5729183.0,1353322823.0
2021,2,3110102,옥수역 6번,2847836.0,252903110.0
2021,2,3110103,옥수터널,2213151.0,194443882.0
2021,2,3110104,신금호역 4번,2666215.0,1928005256.0
2021,2,3110105,금동어린이공원,2365874.0,1619463514.0
2021,2,3110107,금호사거리,2369658.0,216936515.0
2021,2,3110109,금호삼성래미안아파트,2494346.0,209484211.0
2021,2,3110110,상왕십리역 6번,2722217.0,1025524033.0
2021,2,3110112,행당역 2번,2622180.0,1692234915.0
2021,2,3110113,응봉산,2938811.0,789172732.0
2021,2,3110114,왕십리파출소,3041500.0,319484780.0
2021,2,3110115,상왕십리역 3번,2609932.0,909916791.0
2021,2,3110116,청계천박물관,2334335.0,1029149453.0
2021,2,3110117,성동구보건소,2205692.0,524998968.0
2021,2,3110118,왕십리역 9번,4163150.0,515886079.0
2021,2,3110120,서울숲카페거리,3108465.0,565691515.0
2021,2,3110121,한양대역 4번,2656203.0,451382057.0
2021,2,3110122,마장역 2번,2648703.0,569859649.0
2021,2,3110123,마장역 3번,2497084.0,1068633264.0
2021,2,3110124,뚝섬역교차로,2380327.0,426644891.0
2021,2,3110125,사근동살곶이상점가,2481227.0,2207499924.0
2021,2,3110126,서울숲역 1번,2683911.0,397341358.0
2021,2,3110127,성수1가1동주민센터,3016480.0,153848864.0
2021,2,3110128,성원중학교,2435523.0,4070992102.0
2021,2,3110129,성원어린이공원,3039148.0,536029154.0
2021,2,3110130,답십리역 6번,2237845.0,821791392.0
2021,2,3110131,성수동카페거리,2619989.0,1602323628.0
2021,2,3110132,성수2가3동주민센터,2818946.0,952107247.0
2021,2,3110133,서울교통공사,2556713.0,522124617.0
2021,2,3110134,성수119안전센터,2610406.0,2936426722.0
2021,2,3110135,성동세무서,2567089.0,453428765.0
2021,2,3110136,경수초등학교,2669023.0,1330547106.0
2021,2,3110137,성수초등학교,3333473.0,1510657423.0
2021,2,3110138,송정체육공원,2292404.0,1285313918.0
2021,2,3110139,자양4동주민센터,2460503.0,1598822707.0
2021,2,3110140,건대입구역 6번,2369396.0,3143153809.0
2021,2,3110141,건대입구역 1번,2282949.0,956074750.0
2021,2,3110142,화양사거리,2456645.0,2113204735.0
2021,2,3110144,어린이대공원역 4번,2488181.0,867862648.0
2021,2,3110146,신자초등학교,2667017.0,1506488855.0
2021,2,3110147,능동우편취급국,2463450.0,3195168079.0
2021,2,3110148,어린이대공원역 3번,2418795.0,657325391.0
2021,2,3110149,세종대학교,2772298.0,594089068.0
2021,2,3110150,중곡1동 마을마당,2480827.0,2331626455.0
2021,2,3110151,자양한강도서관,2491117.0,2108821996.0
2021,2,3110152,중곡어린이공원,2376956.0,731359996.0
2021,2,3110153,중곡1동주민센터,2616029.0,1118735342.0
2021,2,3110154,광진정말공원,2491844.0,2185328256.0
2021,2,3110155,광진구청,2754211.0,1783791264.0
2021,2,3110156,군자역 5번,2845498.0,2858750912.0
2021,2,3110157,자양동우체국,2628698.0,2938866512.0
2021,2,3110158,중곡3동주민센터,2363691.0,2796479673.0
2021,2,3110159,구의역 4번,2549359.0,4163589289.0
2021,2,3110160,광진경찰서,2586461.0,763674113.0
2021,2,3110161,중곡역 3번,2356839.0,2220720664.0
2021,2,3110162,군자역 4번,2769966.0,1745042930.0
